{u'$date': u'2017-02-25T16:51:18.000Z'} , 835532634327515136 , jaeuhyn , sorry to everyone whose streaks with me got broken i wanted to die so badly yesterday i didn't feel like snapchattijg anyone
{u'$date': u'2017-02-25T16:51:19.000Z'} , 835532640434417669 , NahBabyNah , Magician in underwear found hanging in closet of Hollywood's Magic Castle...   conservative feedly
{u'$date': u'2017-02-25T16:51:19.000Z'} , 835532642158182401 , jinkiluna , well i got my shinee tickets and a hotel for dallas all that's left is my flight hopefully i don't shoot myself by…
{u'$date': u'2017-02-25T16:51:20.000Z'} , 835532645895385088 , Hippie4Peace2 , I'm going to die a thousand deaths tonight from this concert and I'm so ready.
{u'$date': u'2017-02-25T16:51:20.000Z'} , 835532646058967041 , sarahpardus , DOUBLE DIGITS AND I WANT TO DIE 🎉
{u'$date': u'2017-02-25T16:51:21.000Z'} , 835532648680308736 , L_KianChong , Can i just hang myself 😂
{u'$date': u'2017-02-25T16:51:24.000Z'} , 835532661301051396 , hassicomee , free pam anderson porn videos teen's naked pix led to suicide mom says
{u'$date': u'2017-02-25T16:51:25.000Z'} , 835532667189870592 , heauxnews , That was such a bad ending to a very annoying and to be honest extra season? It was all for nothing HTGAWM
{u'$date': u'2017-02-25T16:51:30.000Z'} , 835532684231331840 , BH_RICK3 , I just wanna have a positive impact on my surroundings and everybody who knows me before I die. Peacefully.
{u'$date': u'2017-02-25T16:51:30.000Z'} , 835532684432666625 , destroy_time , Teen Suicide Rates Went Down In States With Marriage Equality  Study Finds - BuzzFeed AU
{u'$date': u'2017-02-25T16:51:30.000Z'} , 835532687624536065 , juzuuya , lrt suicide but also. if thats not me
{u'$date': u'2017-02-25T16:51:31.000Z'} , 835532692095651842 , VishalKKC420 , I Want Suicide Right Now😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
{u'$date': u'2017-02-25T16:51:34.000Z'} , 835532704699445249 , CHNGKansasCity , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:51:36.000Z'} , 835532709724315652 , xllstar , i feel like shit and want to die x x x
{u'$date': u'2017-02-25T16:51:41.000Z'} , 835532731190820865 , eva048 , I really may suicide
{u'$date': u'2017-02-25T16:51:45.000Z'} , 835532748123222016 , UnderscoreLucy , why do you want to die?
{u'$date': u'2017-02-25T16:51:47.000Z'} , 835532757237444612 , AsiaRonee , you want us to die.
{u'$date': u'2017-02-25T16:51:48.000Z'} , 835532762866151425 , thaafterprty , somebody want to die😭
{u'$date': u'2017-02-25T16:51:49.000Z'} , 835532767215616001 , fucci1017 , i wanna die lol
{u'$date': u'2017-02-25T16:52:00.000Z'} , 835532813227143169 , aK0rKNm2cHGF6AA , I want to fondle me? !  Push don't be shy
{u'$date': u'2017-02-25T16:52:06.000Z'} , 835532838548156419 , taylorrose_32 , thx to trent my life is coming to an end 😀😀
{u'$date': u'2017-02-25T16:52:08.000Z'} , 835532843870748673 , CRYSTALVISlONS , omg how did my music taste go from 1970s german intellectual to japanese elevator music end my fucking life please
{u'$date': u'2017-02-25T16:52:10.000Z'} , 835532853857247232 , Jeremiah233 , yeeees  yeees it is 🙏
{u'$date': u'2017-02-25T16:52:12.000Z'} , 835532860660592641 , ParkHeeGi21 , so did you do something about your arm or do you really want to discover if you can actually die from that?
{u'$date': u'2017-02-25T16:52:16.000Z'} , 835532878385655808 , Mimistar05 , If I keep spending all my money on uber to go to work I'm going to shoot myself 🙃
{u'$date': u'2017-02-25T16:52:26.000Z'} , 835532920370647040 , gtobronco , Freedom is Suicidal for many! How'd that legalized Marijuana work out in Colorado!
{u'$date': u'2017-02-25T16:52:36.000Z'} , 835532964784181248 , devans_at_NUmed , LGBQT equal rights are morally just AND might save lives. Same-sex marriage associated w reduced suicide attempts.
{u'$date': u'2017-02-25T16:52:50.000Z'} , 835533023596568576 , LittleSimo , First Race of season  first ever cobbled classic...First get down just 20km from end 😩 All ok  will try keep it rubber side down tomorrow 😅
{u'$date': u'2017-02-25T16:52:59.000Z'} , 835533060091281409 , Joekennettt , Boro fans on suicide watch
{u'$date': u'2017-02-25T16:53:00.000Z'} , 835533063287255040 , legonconnect , MP’S DAUGHTER COMMITS SUICIDE AT KNUST
{u'$date': u'2017-02-25T16:53:04.000Z'} , 835533081142493184 , Siddharthjrs , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:06.000Z'} , 835533087496880128 , Jhiannefys , I didnt want to invest myself on someone who's stil hang up on someone else
{u'$date': u'2017-02-25T16:53:10.000Z'} , 835533104345305089 , Darksider_22 , Wanna die rn.
{u'$date': u'2017-02-25T16:53:10.000Z'} , 835533107331809283 , worldsitenews , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:15.000Z'} , 835533127640580097 , Siddharthjrs , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:19.000Z'} , 835533141427150849 , News_Today4 , ECB won’t end asset purchase program all of a sudden  Weidmann says
{u'$date': u'2017-02-25T16:53:23.000Z'} , 835533160490369025 , HaileyJust , I literally want to die every time I leave pita alone :(
{u'$date': u'2017-02-25T16:53:23.000Z'} , 835533159831842816 , Siddharthjrs , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:23.000Z'} , 835533160670691328 , worldsitenews , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:26.000Z'} , 835533172301451266 , kezyxk , begging to be loved is suicide.
{u'$date': u'2017-02-25T16:53:27.000Z'} , 835533177791852544 , worldsitenews , Events change in shooting will be like committing suicide  says shooting legend Peter Sidi
{u'$date': u'2017-02-25T16:53:35.000Z'} , 835533210972979200 , MalumHasInvaded , i want to die
{u'$date': u'2017-02-25T16:53:36.000Z'} , 835533216463355906 , phantomdoggie , Pikes lose 1-4 after 10 mins of defensive suicide
{u'$date': u'2017-02-25T16:53:39.000Z'} , 835533227058065408 , hoeformcavoy , maybe if i wanted to die of severe alcohol poisoning lmao
{u'$date': u'2017-02-25T16:53:40.000Z'} , 835533229616689157 , Count_Melvin , Kinda like putting people on death on row on suicide watch.
{u'$date': u'2017-02-25T16:53:40.000Z'} , 835533231390863360 , tmbtucker , was so sick bells  didn't want it to end
{u'$date': u'2017-02-25T16:53:43.000Z'} , 835533244103806976 , GoHunt7 , cnn is committing suicide with its fake news
{u'$date': u'2017-02-25T16:53:44.000Z'} , 835533249287946241 , 2fast2igor , Turkey supports Hamas - who have a very long and bloody history of suicide atta…
{u'$date': u'2017-02-25T16:53:47.000Z'} , 835533260021096449 , jojiebooks , I HAVE A BELT AND I'M NOT AFRAID TO HANG MYSELF
{u'$date': u'2017-02-25T16:53:49.000Z'} , 835533269613563905 , Showmasters , We definitely try to have variety. Plus we'd just end up losing money anyway as only so many fans a guest can meet…
{u'$date': u'2017-02-25T16:53:55.000Z'} , 835533293835726848 , netflixandhill , I want to die 😑
{u'$date': u'2017-02-25T16:53:57.000Z'} , 835533303000231937 , votlron , just kidding i want to Die
{u'$date': u'2017-02-25T16:54:06.000Z'} , 835533338647674880 , SOFT4ASTRiD , I CANT DO IT. IT WOULD BE SQUISHY AND WOULD DEFINITELY MAKE ME WANT TO DIE
{u'$date': u'2017-02-25T16:54:06.000Z'} , 835533341055193089 , rmrissy , this meme can die out now
{u'$date': u'2017-02-25T16:54:11.000Z'} , 835533362244767746 , storyoftimseli , your sense of empathy should be such that it doesn't voice out a signal of positive endorsement for suicide !
{u'$date': u'2017-02-25T16:54:15.000Z'} , 835533379495997440 , Iiamhopkins , Frank Ocean playing Teen Suicide on his radio show is sick
{u'$date': u'2017-02-25T16:54:15.000Z'} , 835533379277844480 , shaymasal , I cannot understand stand why euthanasia is illegal  but commiting a suicide is fine.
{u'$date': u'2017-02-25T16:54:17.000Z'} , 835533388043845633 , PlummArt , I miss teen titans I think about it once in a while and I'm like  Why do all good things come to an end
{u'$date': u'2017-02-25T16:54:20.000Z'} , 835533400312266756 , Rhiannnonn , Mexican National Commits Suicide Shortly After Deportation from U.S.
{u'$date': u'2017-02-25T16:54:21.000Z'} , 835533405211279360 , adumberrant , I want to disappear for a week. Maybe somehow I can grant that.
{u'$date': u'2017-02-25T16:54:26.000Z'} , 835533423397781509 , suhleenahh15 , it ain't even about all that  I'm talking about enjoy being able to eat  sleep  and not wanna die and cry every 5 min
{u'$date': u'2017-02-25T16:54:27.000Z'} , 835533427000627201 , _goldenlwt , I'M WRITING AN ESSAY AND I WANT TO DIE A PAINFUL DEATH
{u'$date': u'2017-02-25T16:54:27.000Z'} , 835533428938375169 , lynne_coppola , Trans kids are not a threat
{u'$date': u'2017-02-25T16:54:30.000Z'} , 835533442179715073 , allnewsworld247 , Man found dead at Hollywood's Magic Castle believed to have committed suicide
{u'$date': u'2017-02-25T16:54:32.000Z'} , 835533450648109056 , curvelegal , CONVERGENCE SUICIDE SQUAD 1 OF 2 VF/NM
{u'$date': u'2017-02-25T16:54:33.000Z'} , 835533452376068096 , jasminequote , Good thing I've been dodging debt during my undergrad because I'm going to be drowning in debt from law or graduate school
{u'$date': u'2017-02-25T16:54:35.000Z'} , 835533460676587522 , mdrydk , i dont wanna die  but also dont really have a reason to live
{u'$date': u'2017-02-25T16:54:47.000Z'} , 835533513269084161 , fahadiqbal913 , No need for deadshot and Cyborg. Cyborg should become teen titans. Deadshoot doesn't need his own movie. Should fea…
{u'$date': u'2017-02-25T16:54:50.000Z'} , 835533525382234112 , MyMyaMichelle , hahaha OKAY 👌🏾 we will see it's only been one day maybe I'll end up liking it a After all
{u'$date': u'2017-02-25T16:54:54.000Z'} , 835533541064732672 , w6vhIFsgiErU7rH , I wanna be fucked ! Click don't be shy-
{u'$date': u'2017-02-25T16:54:56.000Z'} , 835533550229176320 , DesiderataNews , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE
{u'$date': u'2017-02-25T16:54:58.000Z'} , 835533558299045888 , AshleyReilly98 , I'm so tired of living in this house
{u'$date': u'2017-02-25T16:55:00.000Z'} , 835533565517443078 , transkuroko , oh my god i cant smoks bc ill have to pass a drug test for a new jkb but i want to DIE so i gotta smoke?! bye
{u'$date': u'2017-02-25T16:55:00.000Z'} , 835533565773373441 , yoongchubs , YOO  HES SO PRECIOUS
{u'$date': u'2017-02-25T16:55:02.000Z'} , 835533575663538178 , annacphilly , it took until Feb 25th for me to make a  I want to die  joke in 2017  that's not bad lol.
{u'$date': u'2017-02-25T16:55:06.000Z'} , 835533592092635137 , laurel_lawrence , Suicide alert ⚠ ⬇⬇⬇⬇😀😀😀
{u'$date': u'2017-02-25T16:55:06.000Z'} , 835533593992519680 , slitjedi , bri deactivated for a bit i want to die
{u'$date': u'2017-02-25T16:55:06.000Z'} , 835533594168864768 , KittOMalley , Brain Abnormalities Linked To Suicidal Behavior In Young People With Bipolar Disorder
{u'$date': u'2017-02-25T16:55:08.000Z'} , 835533601705865216 , AuugutineAugust , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE
{u'$date': u'2017-02-25T16:55:11.000Z'} , 835533613600944128 , DeplorableMaria , Magician Dead From Apparent Suicide In Magic Castle
{u'$date': u'2017-02-25T16:55:13.000Z'} , 835533623025553409 , DavidBills3 , Only SOFT on releasing Muslim TERRORISTS!One More GITMO Obama Boy Kills in SUICIDE BOMBING
{u'$date': u'2017-02-25T16:55:15.000Z'} , 835533628172029962 , gerson_k673 , Suicide doors  cool. 👍
{u'$date': u'2017-02-25T16:55:16.000Z'} , 835533633452638209 , KlNGDesu , SOMEONE JUST FUCKING END MY PATHETIC LIFE
{u'$date': u'2017-02-25T16:55:17.000Z'} , 835533639366516737 , LuminaZee , I'm not going to cut myself just to feed you
{u'$date': u'2017-02-25T16:55:21.000Z'} , 835533653409136641 , cinnahyun , im actually afraid of how badly i can hurt myself without realizing it
{u'$date': u'2017-02-25T16:55:22.000Z'} , 835533657850826752 , yuantagui , PS: No suicidal thoughts. I am happy with life  and happy with death.
{u'$date': u'2017-02-25T16:55:24.000Z'} , 835533667455893504 , ChrisyyKing , Ich mag das von  CS:GO - WHEN PRO PLAYERS SUICIDE!! (FUNNY FAIL MOMENTS)
{u'$date': u'2017-02-25T16:55:28.000Z'} , 835533682588839940 , whereshewentxx , You wanna die but you're too scared to kill yourself.
{u'$date': u'2017-02-25T16:55:31.000Z'} , 835533698783133699 , withconfidents , slipknot ; suicidal tendencies - sse arena belfast  15/2/16in case anyone's wondering  this is my…
{u'$date': u'2017-02-25T16:55:35.000Z'} , 835533714583076864 , inflamescrime , Suicide Afternoon by Real Fake Followers
{u'$date': u'2017-02-25T16:55:36.000Z'} , 835533718282457089 , shaymasal , I cannot understand why euthanasia is illegal while commiting suicide is fine.
{u'$date': u'2017-02-25T16:55:39.000Z'} , 835533729665724416 , jouiskindalame , i used to say i wanna die before i'm oldbut because of you i might think twice
{u'$date': u'2017-02-25T16:55:40.000Z'} , 835533733004460032 , mdalton3 , ~SO WHAT?  How much did most illegal immigrants COST LEGAL RESIDENT TAX PAYERS.  Compassion without abilit…
{u'$date': u'2017-02-25T16:55:40.000Z'} , 835533734652825600 , oneideatoday , Suicide Afternoon by Real Fake Followers
{u'$date': u'2017-02-25T16:55:47.000Z'} , 835533765355130882 , Sheilamessina , Ich mag das  A.K.-S.W.I.F.T. - Do U Wanna Die? (2000)
{u'$date': u'2017-02-25T16:55:49.000Z'} , 835533773169033216 , CBSLA , Magician dead from apparent suicide in Hollywood's Magic Castle.
{u'$date': u'2017-02-25T16:55:53.000Z'} , 835533789266849800 , ginsbergatdawn , i want to die and i want to take everyone whos having a good time rn with me
{u'$date': u'2017-02-25T16:55:55.000Z'} , 835533799324803072 , AbbasiFarhanjan , you are going to suicide and asking me for pray? :(
{u'$date': u'2017-02-25T16:56:00.000Z'} , 835533817163173888 , FROOTYLOU , I really wanna die
{u'$date': u'2017-02-25T16:56:00.000Z'} , 835533820078215168 , DivergntSeriess , “Part of me wonders if this is a suicide mission disguised as a game.”
{u'$date': u'2017-02-25T16:56:01.000Z'} , 835533824490627072 , NourrElSheikha , 2017 went from being omfg guys it's lit to it's my time to leave this world now
{u'$date': u'2017-02-25T16:56:03.000Z'} , 835533831784423424 , artificialoves , each foot has salonpas i wanna die
{u'$date': u'2017-02-25T16:56:06.000Z'} , 835533844719800320 , 10afteer4 , I want to die
{u'$date': u'2017-02-25T16:56:10.000Z'} , 835533858539855872 , Blueskyemining , HOW SICKENING 😡😡😡💔💔Suicide PUPPIES? Horror footage shows tiny dog ‘strapped with explosives by ISIS’
{u'$date': u'2017-02-25T16:56:13.000Z'} , 835533871819157504 , puddingly , NOOOOOOO I FELL ASLEEP I THOUGHT I WAS OK I WANNA DIE
{u'$date': u'2017-02-25T16:56:14.000Z'} , 835533876608937984 , allinia , This week has been so hard on me  downright traumatic  I do not want to be alive  but Aqours is a shining light in my darkness  thank you ♡
{u'$date': u'2017-02-25T16:56:15.000Z'} , 835533883693285376 , Abernth71 , fucking end it now. You need bleach it fixes all stains even your life.
{u'$date': u'2017-02-25T16:56:20.000Z'} , 835533904354263040 , KirbyKervs , Suicide 😂😂😂
{u'$date': u'2017-02-25T16:56:21.000Z'} , 835533906455621633 , EarthlyMails , Magician Dead From Apparent Suicide In Magic Castle
{u'$date': u'2017-02-25T16:56:24.000Z'} , 835533918682103808 , TravisAaron5 , Man Seeking to Highlight Son's Suicide  due to Bullying over Sexuality  is Killed - News - Bubblews bubblews
{u'$date': u'2017-02-25T16:56:30.000Z'} , 835533942992306176 , TheBallWinner , Do us all a favour and end it all Lily....Deactivate.
{u'$date': u'2017-02-25T16:56:32.000Z'} , 835533954648313861 , BimaAlt95 , We Is Shore Dedicated - 4 I Want to Die Easy  BimaAlt95 GETPLAYED INDIE
{u'$date': u'2017-02-25T16:56:55.000Z'} , 835534050496512001 , notetotrade , how can i end my life
{u'$date': u'2017-02-25T16:57:02.000Z'} , 835534079978172416 , Web_Pierre , 41% of Transgender kids attempt suicide. My trans friends  I stand with you and will fight for you. ProtectTransKids
{u'$date': u'2017-02-25T16:57:04.000Z'} , 835534087334973440 , matthew_noname , its psychological imperialism that jews implant gentiles with. its why Germans have low fertility rates and high suicide rates
{u'$date': u'2017-02-25T16:57:07.000Z'} , 835534099653722113 , FrankTroya , Death's one of those things that are truly inevitable. We're born knowing we're going to die  eventually; yet  nobody's ever ready for that.
{u'$date': u'2017-02-25T16:57:07.000Z'} , 835534100291325952 , WHATISAPLANET , im surprized by how many people want me to commit suicide
{u'$date': u'2017-02-25T16:57:11.000Z'} , 835534114874785792 , bokutojpg , i havent worked on a saturday in like six months i want to die
{u'$date': u'2017-02-25T16:57:14.000Z'} , 835534127398998017 , CHNGLongIsland , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:57:20.000Z'} , 835534156004196354 , Depressed_Mofo_ , Still suicidal af
{u'$date': u'2017-02-25T16:57:24.000Z'} , 835534169828642817 , jobsat34 , Retweeted Abayomi Shogunle (average one French farmer commits suicide every day due to high...
{u'$date': u'2017-02-25T16:57:33.000Z'} , 835534209515204609 , lMetrix , does anyone want to die xdxd
{u'$date': u'2017-02-25T16:57:34.000Z'} , 835534213260673024 , goldenchelc , 1)  Feeling depressed  ; actually having depression are 2 different things2) People who  chose  suicide feel like…
{u'$date': u'2017-02-25T16:57:56.000Z'} , 835534305728348162 , leH7Cd8ZfPHgNw4 , Somebody  Push me on a dick  please !  Let's have a chat -
{u'$date': u'2017-02-25T16:57:57.000Z'} , 835534310312669184 , w4nksock , getting legit 3 Dollar Bill Y'all era Fred Durst vibes at points on this new Suicide Silence album
{u'$date': u'2017-02-25T16:57:58.000Z'} , 835534314930638848 , _pr0udtwihard , Ngl I just want to die if I'm truly honest🙃🙃
{u'$date': u'2017-02-25T16:58:00.000Z'} , 835534320949477377 , KO8zWwBIGhIXOtQ , I'm a virgin and you? ! Click don't be shy-
{u'$date': u'2017-02-25T16:58:00.000Z'} , 835534323436511232 , AgentOmlet , Also  I'm eating a salad for breakfast because fries  nachos ; sours made my liver hurt. ; I need to like  take better care of myself.
{u'$date': u'2017-02-25T16:58:03.000Z'} , 835534333398110208 , Chris_Dream5 , I Wanna die NewProfilePic
{u'$date': u'2017-02-25T16:58:07.000Z'} , 835534351450398724 , broronan , me: straight™ ppl are getting on my nervesstraight™ person: tHATS HETEROPHOBIA IMAGINE IF I SAID J HATE GAYS AN WANT THEM TO DIEme: anyway
{u'$date': u'2017-02-25T16:58:07.000Z'} , 835534352381542401 , yung_domon , samelet's do a sexy murder-suicide pact
{u'$date': u'2017-02-25T16:58:10.000Z'} , 835534362263224320 , MatPatSS , Dreadking Rathalos more like I want to die
{u'$date': u'2017-02-25T16:58:11.000Z'} , 835534369481699329 , nanna1932 , FORGET IT! RETHUGS ARE COMMITTING SUICIDE! DEATH BY DEMOCRATS!!
{u'$date': u'2017-02-25T16:58:15.000Z'} , 835534382932832256 , Ioususchrist , i wanna die
{u'$date': u'2017-02-25T16:58:16.000Z'} , 835534389098475521 , abiainsworth_ , kinda wanted to lose my jaw  DIE
{u'$date': u'2017-02-25T16:58:22.000Z'} , 835534413937197056 , DrMickLethal , Which would make you  suicidal or  borderline retarded. (or a bit of both)😬
{u'$date': u'2017-02-25T16:58:25.000Z'} , 835534426947866627 , SandariSandriux , Stupid people...
{u'$date': u'2017-02-25T16:58:27.000Z'} , 835534435852288000 , BumbleeBri_ , okay good. I just don't want you to die!
{u'$date': u'2017-02-25T16:58:29.000Z'} , 835534442504536064 , Clinical_Costa , Just commit suicide you fraud
{u'$date': u'2017-02-25T16:58:34.000Z'} , 835534465346633728 , ClairisaJenkins , Oh my god I'm so tired I actually wanna die
{u'$date': u'2017-02-25T16:58:34.000Z'} , 835534465933914112 , amzyy22 , I'm so tired of living in this country🤦🏻‍♀️
{u'$date': u'2017-02-25T16:58:34.000Z'} , 835534466349051904 , MrsMTIntl16 , Wonderful day in Montana to support suicide prevention! With suicide…
{u'$date': u'2017-02-25T16:58:35.000Z'} , 835534470392524800 , sgfgsamm , im blue da bo dee da bo (i wanna) die
{u'$date': u'2017-02-25T16:58:36.000Z'} , 835534472573411328 , RyoRyo719 , Meek Mill Suicidal ᴴᴰ  Kelvin Benjamin Ultimate Mix  @YouTube
{u'$date': u'2017-02-25T16:58:38.000Z'} , 835534481700323328 , jihuin , suicide ACTIVATED
{u'$date': u'2017-02-25T16:58:39.000Z'} , 835534485093498880 , Sidney_Crocsby , Before I die all I want is to meet Sidney Crosby and for Flower to start tonight.
{u'$date': u'2017-02-25T16:58:41.000Z'} , 835534495134666752 , MuradRojava , Al-Qaeda have attacked Al-Assadya.  big deal
{u'$date': u'2017-02-25T16:58:44.000Z'} , 835534507294003201 , kaylamarie3399 , I need to get my hair cut or dye it or just do something with it bc I constantly push myself to go through a change of some sort.
{u'$date': u'2017-02-25T16:58:51.000Z'} , 835534535739727873 , aikyandys , nope  next sunday! i'm still ready to die thougg
{u'$date': u'2017-02-25T16:58:54.000Z'} , 835534547139768320 , Razorchic21 , I was just wondering that myself
{u'$date': u'2017-02-25T16:58:54.000Z'} , 835534547437699072 , TheFifthHassan , on babies If Future released his suicide note  niggas would be still turning up to it lmao
{u'$date': u'2017-02-25T16:58:54.000Z'} , 835534548540735488 , enjoyinhell , naa be i don't want to die virgin..😂😂😂 @ZahraIam
{u'$date': u'2017-02-25T16:58:56.000Z'} , 835534554878345216 , LyssMont , Preferably a drive by
{u'$date': u'2017-02-25T16:58:57.000Z'} , 835534562620997638 , xItsSASx , I will have to end things soon....all it would do is hurt me if I go on and on...!!!😭😭😭😭😭
{u'$date': u'2017-02-25T16:59:05.000Z'} , 835534593734422529 , KeriePearson , suicide gils
{u'$date': u'2017-02-25T16:59:06.000Z'} , 835534599392530433 , jamiebluebox , virtual suicide?
{u'$date': u'2017-02-25T16:59:08.000Z'} , 835534607793668096 , LGBTYORK , you wanna die so badly so might as well
{u'$date': u'2017-02-25T16:59:11.000Z'} , 835534618203942912 , WuzupNaija , Victims of suspected murder-suicide in UK identified as Nigerians -
{u'$date': u'2017-02-25T16:59:12.000Z'} , 835534623421698048 , trashulie , MY BAAAAAAAAAAABYYYYYYYYYYYYYYYYYY OH NO HE SO CUTE I WANNA DIE
{u'$date': u'2017-02-25T16:59:13.000Z'} , 835534629599772672 , DMT1296 , I honestly about to just end it all fuck everyone and fuck everything I'm out
{u'$date': u'2017-02-25T16:59:20.000Z'} , 835534656024031236 , HanyElzayed , i have to put an end to this
{u'$date': u'2017-02-25T16:59:20.000Z'} , 835534655935901697 , IamNomba4 , Dear God please lemme drive this car before I leave this world
{u'$date': u'2017-02-25T16:59:27.000Z'} , 835534688110460931 , BLU_YA_MIND , Really just want to disappear and take only my music.
{u'$date': u'2017-02-25T16:59:40.000Z'} , 835534742418309120 , emptylights , i wanna die
{u'$date': u'2017-02-25T16:59:41.000Z'} , 835534743533993984 , 1975LBBH , true
{u'$date': u'2017-02-25T16:59:44.000Z'} , 835534757899472896 , nicoledevlin29 , An emotive read. Compassion ; empathy is key to SuicidePrevention
{u'$date': u'2017-02-25T16:59:47.000Z'} , 835534771451154432 , TMPDenver , Tried Everything? Tired of Living in Pain?Get back to doing what you love.
{u'$date': u'2017-02-25T16:59:52.000Z'} , 835534792292622336 , tuckerkforbes , Group suicide pact everybody!Hillary2020
{u'$date': u'2017-02-25T16:59:52.000Z'} , 835534792011702276 , chiIIum , Magician Pronounced Dead Inside Hollywood's Magic Castle: Officials say suicide
{u'$date': u'2017-02-25T16:59:55.000Z'} , 835534802543501312 , nasala_mhj , Sometimes.. I just want to disappear.. 😔
{u'$date': u'2017-02-25T16:59:56.000Z'} , 835534808629510145 , AryaSeven7 , Oh well ... we won SOTY twice... so i think we have a wonderful life. What about you?  Dont answer...not  intereste…
{u'$date': u'2017-02-25T16:59:57.000Z'} , 835534813452972032 , harryartwork , i didnt want to die before but now i do
{u'$date': u'2017-02-25T17:00:01.000Z'} , 835534829433151490 , sanguinivor , This makes me wanna die
{u'$date': u'2017-02-25T17:00:07.000Z'} , 835534854141902850 , MastinMatthew , It's only noon and I already want today to end
{u'$date': u'2017-02-25T17:00:09.000Z'} , 835534863843282944 , CHNGMiami , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T17:00:09.000Z'} , 835534864581537795 , GeosNewsLA , Magician Dead From Apparent Suicide In Magic Castle... news LA LosAngeles
{u'$date': u'2017-02-25T17:00:10.000Z'} , 835534865281986564 , ltsKermit , Twinkle twinkle little star  I wanna hit you with my car. Throw you off a cliff so high  hope you break your neck and die.
{u'$date': u'2017-02-25T17:00:10.000Z'} , 835534865487523840 , carizk , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T17:00:11.000Z'} , 835534869568573441 , stollez , Career suicide
{u'$date': u'2017-02-25T17:00:13.000Z'} , 835534880180154369 , People__Tweet , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T17:00:14.000Z'} , 835534882239623169 , asharifa21 , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T17:00:18.000Z'} , 835534900468006912 , nipu121 , Wanna die only to prove that I lived ; loved...😞...
{u'$date': u'2017-02-25T17:00:20.000Z'} , 835534907334148096 , SalaAlheeti , omg wtf
{u'$date': u'2017-02-25T17:00:22.000Z'} , 835534917220040709 , negativebloom , you make me wanna die
{u'$date': u'2017-02-25T17:00:32.000Z'} , 835534957690908672 , Pratik_2000 , .a polio-free world can be this generation's legacy. Pls pledge to fund endpolio efforts ; leave no one behind.
{u'$date': u'2017-02-25T17:00:32.000Z'} , 835534960811442177 , thedeadmanbeast , Koi baat nhi you will get a legal chance to not to die virgin you Know what I mean😝😝
{u'$date': u'2017-02-25T17:00:33.000Z'} , 835534962052956160 , TheMagus5 , I'm not that tired of living.
{u'$date': u'2017-02-25T17:00:37.000Z'} , 835534978805088257 , hoseokslisp , THIS PICTURE MAKES ME WANNA DIE
{u'$date': u'2017-02-25T17:00:38.000Z'} , 835534984999993344 , Antonykoech1 , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T17:00:46.000Z'} , 835535019644964868 , rikoyohane , thank you all for messages but idk i'm like super shaken up and i'm crying and i still want to die everything sucks
{u'$date': u'2017-02-25T17:00:49.000Z'} , 835535032873811968 , kuztek , Kuztek has had a big year! Read all about it in our 2016 year end review.
{u'$date': u'2017-02-25T17:00:50.000Z'} , 835535034677399552 , MerihanElFiky , Investing your all into someone is suicide  but I'd die for you baby.
{u'$date': u'2017-02-25T17:00:53.000Z'} , 835535047272837121 , Tripathirohit09 , (2/2)I'm Die hard fan of him. People want to know about him  most of his own fans are unaware of his journey ; life.
{u'$date': u'2017-02-25T17:00:53.000Z'} , 835535049667706880 , notyourcountry , Owning German securities is suicide dividend cuts  zero growth
{u'$date': u'2017-02-25T17:00:54.000Z'} , 835535052083712001 , nbdydiesvirgin , .. YOU MAKE ME WANNA DIE!
{u'$date': u'2017-02-25T17:00:57.000Z'} , 835535063483838466 , andrew_smith_1 , TEST Man gets face transplant after suicide attempt
{u'$date': u'2017-02-25T17:00:58.000Z'} , 835535067115991041 , zaidabaguinon , suicide
{u'$date': u'2017-02-25T17:00:59.000Z'} , 835535073961197568 , Hend_A7med , i hate people i wanna die
{u'$date': u'2017-02-25T17:01:04.000Z'} , 835535095247298560 , econrim , Telling correlation found-Teen suicide attempts fell as same-sex marriage became legal  MarriageEquality LGBTrights
